customer_tweet_id,customer_text,raw_customer_text,support_tweet_id,support_text,support_author_id,brand,intent
3759,you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡,@115830 you pay for prime expecting next day delivery. Then receive 2 emails half hr apart 'failed delivery' but your sitting at home 😡,3758,"@116619  I'm sorry your parcel wasn't delivered. Please reach us here: https://t.co/XRh1cqD2lT, so we can look into this with you. ^MO",AmazonHelp,AmazonHelp,delivery_or_delay
4788,So sad ruined his FIRST Halloween by failing to deliver his tiny costume 2 days running #whypayprime? #amazon #prime,So sad @AmazonHelp @115830 ruined his FIRST Halloween by failing to deliver his tiny costume 2 days running #whypayprime? #amazon #prime,4787,@116830 Oh no! Did we miss the expected delivery date from your confirmation e-mail here: https://t.co/OmqrPtDrzj Please let us know. ^KL,AmazonHelp,AmazonHelp,delivery_or_delay
4829,website impossible to navigate - all I want to do is email about a faulty item - 20 min going round in circles. Infuriating 😡😡😡,@115830  website impossible to navigate - all I want to do is email about a faulty item - 20 min going round in circles. Infuriating 😡😡😡,4828,"@116845 I'm sorry for the trouble! Let's go over your available options here:  https://t.co/JzP7hlA23B
^LL",AmazonHelp,AmazonHelp,other
4831,", hi, I've bought an Amazon echo for for a present do they also need an Amazon alexa?","@115833, hi, I've bought an Amazon echo for for a present do they also need an Amazon alexa?",4830,@116846 Alexa is a free download you will need to set-up your new Amazon Echo! You can learn more here: https://t.co/f8fHTB1Gs5 ^BN,AmazonHelp,AmazonHelp,technical_issue
4834,Apparently if you preorder something then move and update your address the preorder doesn't update automagically. #lessonlearned?,@115821 Apparently if you preorder something then move and update your address the preorder doesn't update automagically.  #lessonlearned?,4832,"@116847 Uh oh! If you can't recover it, please reach out to us here and we'll see what options are available: https://t.co/VoPytkt92p ^MB",AmazonHelp,AmazonHelp,other
4838,注文した覚えのないものが届きました。 家族も誰も何もしていません。 勝手にレビューも書いてたり、ギフト券も購入してる様子。 今パニック状態なのですが、どこに連絡すればよいのでしょうか？,"@116313 注文した覚えのないものが届きました。
家族も誰も何もしていません。
勝手にレビューも書いてたり、ギフト券も購入してる様子。
今パニック状態なのですが、どこに連絡すればよいのでしょうか？",4836,"@116848 アマゾンです。重ねてのご案内となりますが、カスタマーサービスにて状況を確認させていただきます。こちらからお問い合わせください。https://t.co/NtNAX2Qh2u  
サインインが出来ない場合は、フリーダイヤル：0120-999-373へ直接ご連絡ください。ET",AmazonHelp,AmazonHelp,other
4849,"how is Amazon going to solve this? By mail, text, call, customer phone service, no one is able to help me","@AmazonHelp how is Amazon going to solve this? By mail, text, call, customer phone service, no one is able to help me https://t.co/jhzCjY2bOw",4851,@116849 We want our team to investigate this further with you. Please reach out to us using the secure link: https://t.co/m1LX91jiEQ,AmazonHelp,AmazonHelp,other
4850,"already tried help by mail and still problem persist, please close my account and don't want to be a customer anymore","@AmazonHelp already tried help by mail and still problem persist, please close my account and don't want to be a customer anymore https://t.co/m2g5tP26fX",4846,"@116849 I'm sorry. We can't access your account via Twitter. For assistance, please reach us here: https://t.co/jzvkhdlrK5 ^WT",AmazonHelp,AmazonHelp,other
4853,"no luck it keeps asking for code witch is not sending to my phone can Amazon eliminate the 2 step method, this is so frustrating","@AmazonHelp no luck it keeps asking for code witch is not sending to my phone can Amazon eliminate the 2 step method, this is so frustrating",4852,"@116849 I'm so sorry for the frustration, Luis. We should absolutely be able to help! Please contact us using the link TN provided. ^SD",AmazonHelp,AmazonHelp,other
4855,"no luck on receiving the code by text or call, will I loose my account, yesterday a phone representative tried to help already","@AmazonHelp no luck on receiving the code by text or call, will I loose my account, yesterday a phone representative tried to help already https://t.co/Yn5SUBQonU",4854,@116849 I'm sorry for the challenge signing in. Please use the link from above again so that we can help. Keep us updated! ^MH,AmazonHelp,AmazonHelp,other
4859,Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck,@AmazonHelp Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck,4858,@116849 Sorry you're having problems logging in. Please let us know which Amazon site you are using (.com .es). Thanks. ^SE,AmazonHelp,AmazonHelp,account_or_access
4861,"To the person or persons that stole that big, heavy Amazon box of my porch today: enjoy 200 13 gallon garbage bags!","To the person or persons that stole that big, heavy Amazon box of my porch today: enjoy 200 13 gallon garbage bags!",4860,"@116850 Oh no! Have you had a chance to report this to us: https://t.co/CYqkdUakWJ? If so, what options and insight did we provide? ^GM",AmazonHelp,AmazonHelp,other
4863,They said it was UPS. UPS says they never received the package to deliver ¯\_(ツ)_/¯,@AmazonHelp They said it was UPS. UPS says they never received the package to deliver ¯\_(ツ)_/¯,4865,"@116851 To confirm, what does the latest tracking update show? Please check here: https://t.co/eR31oAnsW2 ^BE",AmazonHelp,AmazonHelp,delivery_or_delay
4864,"Hey , maybe don't ask people to pay $8 for ""launch day arrival"" if you're not going to ship the package until the day after launch!","Hey @115821, maybe don't ask people to pay $8 for ""launch day arrival"" if you're not going to ship the package until the day after launch!",4862,"@116851 I'm sorry for the poor experience, Skylar. Were you given a reason for the delay? Check here: https://t.co/KhGfgWxX2q ^FD",AmazonHelp,AmazonHelp,delivery_or_delay
4868,Ordered one simple camera from 3x and all the 3x it’s been lost in transit. Ha you’ve got to be kidding me.. 😒😒😒😒😒,Ordered one simple camera from @115821 3x and all the 3x it’s been lost in transit. Ha you’ve got to be kidding me.. 😒😒😒😒😒,4867,"@116852 I'm very sorry about your lost package, Lodi! We'd like to help! Please reach out to us here: https://t.co/hApLpMlfHN ^HM",AmazonHelp,AmazonHelp,other
4946,Excelente servicio! Recibí mis paquetes hace un par de minutos!,@AmazonHelp Excelente servicio! Recibí mis paquetes hace un par de minutos!,4948,@116874 ¡Nos alegra saberlo Quirino! Te agradecemos que nos hayas contactado y esperamos que puedas disfrutar de tu compra. Quedamos a tu servicio. ¡Saludos!  ^PC,AmazonHelp,AmazonHelp,other
4947,Solo dice “en reparto” pero no tiene un número de contacto con el repartidor que es de Amazon Services 😩,@AmazonHelp Solo dice “en reparto” pero no tiene un número de contacto con el repartidor que es de Amazon Services 😩,4945,"@116874 Gracias por la información, Quirino.
Por favor, contacta con nuestros colegas de Servicio al Cliente para una atención personalizada y puedan darte información precisa sobre tu paquete.
Lo puedes hacer a través del siguiente enlace: https://t.co/beR78zMMYB
^LC",AmazonHelp,AmazonHelp,other
4950,No. Como puedo contactarlo,@AmazonHelp No. Como puedo contactarlo,4949,@116874 Quirino al ingresar al correo de confirmación de compra te aparecerá un enlace en el cual esta el número de guía de tu pedido. También puedes utilizar la siguiente información para contactar con el transportista:  https://t.co/mEKBC5rf63 ^PC,AmazonHelp,AmazonHelp,other
4952,¿como puedo trackear si esta próximo a ser entregado un paquete que tiene fecha de hoy? Gracias,@116875 ¿como puedo trackear si esta próximo a ser entregado un paquete que tiene fecha de hoy? Gracias,4951,"@116874 ¡Hola, Quirino! Lamentamos cualquier confusión generada, ¿te has puesto en contacto con el transportista asignado a la entrega? ^LC",AmazonHelp,AmazonHelp,other
4954,"Got 2 packages delivered today from via their AMZL service. One package gets dumped at Leasing Office, which is not the address on package & 1 package gets delivered to address on package, which is my apartment. 2 drivers, different results. I was home all day.","Got 2 packages delivered today from @115821 via their AMZL service. One package gets dumped at Leasing Office, which is not the address on package &amp; 1 package gets delivered to address on package, which is my apartment. 2 drivers, different results. I was home all day.",4953,@116876 I'm sorry for the frustration! We'd like to investigate and escalate this to the correct team. Please send us your details here: https://t.co/z3ZEuyUDXX ^JP,AmazonHelp,AmazonHelp,delivery_or_delay
4956,I have no option but to see if my delivery arrives on the scheduled date. But I will contact customer services if it doesn't arrive on time.,@AmazonHelp I have no option but to see if my delivery arrives on the scheduled date. But I will contact customer services if it doesn't arrive on time.,4958,@116877 Thanks for the additional information. Keep us posted on the arrival of your packages! Let us know if you have any further questions. ^SW,AmazonHelp,AmazonHelp,delivery_or_delay
4957,"I swear Amazon are trying to annoy me, I've just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed. 1st echo dot and then 3 packages lost and now another echo dot possibly delayed.","I swear Amazon are trying to annoy me, I've just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed. 1st echo dot and then 3 packages lost and now another echo dot possibly delayed.",4955,"@116877 I'm sorry for the ongoing trouble with your deliveries! Have you had a chance to contact us about this: https://t.co/JzP7hlA23B? If so, what information or options were we able to offer? ^SB",AmazonHelp,AmazonHelp,delivery_or_delay
5117,"I would like it replaced not refunded. But the sale is over, and doesn’t look like you have it in stock at the site. What are my other options?","@AmazonHelp I would like it replaced not refunded. But the sale is over, and doesn’t look like you have it in stock at the site. What are my other options?",5116,"@116912 Thanks for reaching back out to us! If your item is not eligible for replacement, you can still return the item for a full refund instead. You can view your replacement and/or return options here: https://t.co/TGLNUK2VHy ^BN",AmazonHelp,AmazonHelp,refund_or_compensation
